CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment,RFM_Level_3,RFM_Level_5
17603,78,3,37.379999999999995,2,1,1,4,211,Low,ImmediatelyAddress
17604,217,16,77.67,1,3,2,6,132,Middle,Concerning
17608,33,12,32.629999999999995,3,3,1,7,331,Middle,Middle
17609,41,48,261.33000000000004,3,4,3,10,343,Top,Safe
17611,7,119,731.3400000000001,4,4,4,12,444,Top,Whale
17612,53,35,671.71,2,4,4,10,244,Top,Safe
17613,23,51,674.07,3,4,4,11,344,Top,Whale
17614,57,22,80.08,2,4,2,8,242,Middle,ImmediatelyAddress
17615,204,2,36.7,1,1,1,3,111,Low,ImmediatelyAddress
17616,174,1,163.2,1,1,3,5,113,Low,Concerning
17618,6,18,293.7,4,3,3,10,433,Top,Safe
17619,312,21,56.38,1,3,1,5,131,Low,Concerning
17620,60,2,40.8,2,1,1,4,211,Low,ImmediatelyAddress
17621,21,5,421.2,3,2,4,9,324,Top,Safe
17623,33,8,152.61,3,2,3,8,323,Middle,ImmediatelyAddress
17624,15,5,82.0,4,2,2,8,422,Middle,ImmediatelyAddress
17625,18,76,479.38,4,4,4,12,444,Top,Whale
17629,6,25,419.2300000000001,4,4,4,12,444,Top,Whale
17630,170,3,61.599999999999994,1,1,2,4,112,Low,ImmediatelyAddress
17631,2,9,121.25,4,2,2,8,422,Middle,ImmediatelyAddress
17633,31,14,215.56,3,3,3,9,333,Top,Safe
17634,36,56,434.78,3,4,4,11,344,Top,Whale
17636,19,6,71.38,4,2,2,8,422,Middle,ImmediatelyAddress
17637,31,6,108.19,3,2,2,7,322,Middle,Middle
17639,276,1,22.5,1,1,1,3,111,Low,ImmediatelyAddress
17640,87,1,236.88,2,1,3,6,213,Middle,Concerning
17642,120,6,101.68,2,2,2,6,222,Middle,Concerning
17643,373,1,10.95,1,1,1,3,111,Low,ImmediatelyAddress
17644,1,38,828.5399999999998,4,4,4,12,444,Top,Whale
17646,219,11,246.9,1,3,3,7,133,Middle,Middle
17648,61,18,347.45,2,3,4,9,234,Top,Safe
17649,138,11,174.19000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
17650,21,2,50.1,3,1,1,5,311,Low,Concerning
17651,12,48,773.0199999999998,4,4,4,12,444,Top,Whale
17652,25,47,928.8700000000001,3,4,4,11,344,Top,Whale
17653,37,14,371.26,3,3,4,10,334,Top,Safe
17655,11,12,319.09,4,3,3,10,433,Top,Safe
17656,73,19,408.62,2,3,4,9,234,Top,Safe
17658,26,7,232.04000000000002,3,2,3,8,323,Middle,ImmediatelyAddress
17659,17,33,600.03,4,4,4,12,444,Top,Whale
17660,141,8,71.67,2,2,2,6,222,Middle,Concerning
17663,26,24,546.99,3,4,4,11,344,Top,Whale
17664,19,6,91.58,4,2,2,8,422,Middle,ImmediatelyAddress
17666,66,1,25.5,2,1,1,4,211,Low,ImmediatelyAddress
17667,66,25,446.77000000000004,2,4,4,10,244,Top,Safe
17668,1,2,83.1,4,1,2,7,412,Middle,Middle
17669,85,13,554.3,2,3,4,9,234,Top,Safe
17670,228,3,50.4,1,1,1,3,111,Low,ImmediatelyAddress
17671,16,7,314.4,4,2,3,9,423,Top,Safe
17672,50,26,830.74,3,4,4,11,344,Top,Whale
17673,1,48,288.28999999999996,4,4,3,11,443,Top,Whale
17674,74,6,87.0,2,2,2,6,222,Middle,Concerning
17675,1,129,3756.75,4,4,4,12,444,Top,Whale
17676,58,10,172.51999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
17677,2,68,3400.029999999999,4,4,4,12,444,Top,Whale
17678,264,2,42.660000000000004,1,1,1,3,111,Low,ImmediatelyAddress
17679,53,7,512.75,2,2,4,8,224,Middle,ImmediatelyAddress
17680,24,4,63.80000000000001,3,1,2,6,312,Middle,Concerning
17682,10,22,412.59000000000003,4,4,4,12,444,Top,Whale
17684,44,4,78.1,3,1,2,6,312,Middle,Concerning
17685,17,32,572.9999999999999,4,4,4,12,444,Top,Whale
17686,7,71,1434.9599999999998,4,4,4,12,444,Top,Whale
17690,30,56,943.83,3,4,4,11,344,Top,Whale
17691,358,2,28.6,1,1,1,3,111,Low,ImmediatelyAddress
17692,127,8,135.07,2,2,2,6,222,Middle,Concerning
17693,137,2,32.4,2,1,1,4,211,Low,ImmediatelyAddress
17694,142,4,78.46,2,1,2,5,212,Low,Concerning
17695,132,6,93.39999999999999,2,2,2,6,222,Middle,Concerning
17696,38,29,603.82,3,4,4,11,344,Top,Whale
17697,236,3,42.9,1,1,1,3,111,Low,ImmediatelyAddress
17700,17,21,339.03999999999996,4,3,4,11,434,Top,Whale
17701,253,5,98.0,1,2,2,5,122,Low,Concerning
17702,30,15,210.44000000000003,3,3,3,9,333,Top,Safe
17703,35,6,108.84,3,2,2,7,322,Middle,Middle
17704,169,8,267.26,1,2,3,6,123,Middle,Concerning
17705,3,18,313.00000000000006,4,3,3,10,433,Top,Safe
17706,4,82,2149.51,4,4,4,12,444,Top,Whale
17707,336,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
17708,188,11,64.30000000000001,1,3,2,6,132,Middle,Concerning
17709,170,3,39.5,1,1,1,3,111,Low,ImmediatelyAddress
17711,290,1,20.28,1,1,1,3,111,Low,ImmediatelyAddress
17712,45,9,155.04000000000002,3,2,3,8,323,Middle,ImmediatelyAddress
17714,321,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
17716,29,52,1178.7099999999998,3,4,4,11,344,Top,Whale
17718,232,3,63.45,1,1,2,4,112,Low,ImmediatelyAddress
17719,38,46,937.8999999999999,3,4,4,11,344,Top,Whale
17720,113,10,341.71,2,3,4,9,234,Top,Safe
17722,96,24,691.85,2,4,4,10,244,Top,Safe
17723,191,2,474.4000000000001,1,1,4,6,114,Middle,Concerning
17724,71,8,217.7,2,2,3,7,223,Middle,Middle
17725,16,41,672.9999999999999,4,4,4,12,444,Top,Whale
17727,15,17,290.58,4,3,3,10,433,Top,Safe
17728,4,35,641.8800000000001,4,4,4,12,444,Top,Whale
17730,3,43,870.9199999999998,4,4,4,12,444,Top,Whale
17731,128,9,138.64000000000001,2,2,2,6,222,Middle,Concerning
17732,373,3,50.1,1,1,1,3,111,Low,ImmediatelyAddress
17733,39,7,79.78999999999999,3,2,2,7,322,Middle,Middle
17734,137,5,101.1,2,2,2,6,222,Middle,Concerning
17735,2,136,2475.7300000000014,4,4,4,12,444,Top,Whale
17736,113,4,52.48,2,1,1,4,211,Low,ImmediatelyAddress
17738,19,17,377.95,4,3,4,11,434,Top,Whale
17739,12,9,547.4799999999999,4,2,4,10,424,Top,Safe
17742,333,4,76.47,1,1,2,4,112,Low,ImmediatelyAddress
17744,4,17,286.59999999999997,4,3,3,10,433,Top,Safe
17746,240,1,31.6,1,1,1,3,111,Low,ImmediatelyAddress
17749,178,5,105.34,1,2,2,5,122,Low,Concerning
17750,5,36,385.77,4,4,4,12,444,Top,Whale
17754,1,19,190.67,4,3,3,10,433,Top,Safe
17757,1,138,1282.8400000000006,4,4,4,12,444,Top,Whale
17758,19,77,639.8300000000002,4,4,4,12,444,Top,Whale
17759,17,14,69.98,4,3,2,9,432,Top,Safe
17760,373,1,30.24,1,1,1,3,111,Low,ImmediatelyAddress
17761,33,4,104.07,3,1,2,6,312,Middle,Concerning
17764,51,14,184.22999999999996,3,3,3,9,333,Top,Safe
17765,211,9,54.17,1,2,1,4,121,Low,ImmediatelyAddress
17767,15,5,37.1,4,2,1,7,421,Middle,Middle
17768,8,20,341.46999999999997,4,3,4,11,434,Top,Whale
17769,13,62,739.3199999999999,4,4,4,12,444,Top,Whale
17770,276,5,235.3,1,2,3,6,123,Middle,Concerning
17771,57,15,80.34,2,3,2,7,232,Middle,Middle
17772,11,16,40.0,4,3,1,8,431,Middle,ImmediatelyAddress
17774,97,24,177.1,2,4,3,9,243,Top,Safe
17777,25,38,139.48000000000002,3,4,2,9,342,Top,Safe
17779,21,11,69.72,3,3,2,8,332,Middle,ImmediatelyAddress
17781,159,1,7.95,1,1,1,3,111,Low,ImmediatelyAddress
17783,72,6,31.92,2,2,1,5,221,Low,Concerning
17785,53,3,37.35,2,1,1,4,211,Low,ImmediatelyAddress
17786,85,18,78.45,2,3,2,7,232,Middle,Middle
17787,153,19,317.1,1,3,3,7,133,Middle,Middle
17788,74,2,829.45,2,1,4,7,214,Middle,Middle
17789,281,2,18.9,1,1,1,3,111,Low,ImmediatelyAddress
17790,27,38,405.7699999999998,3,4,4,11,344,Top,Whale
17793,25,13,51.28999999999999,3,3,1,7,331,Middle,Middle
17795,180,11,45.569999999999986,1,3,1,5,131,Low,Concerning
17796,40,16,143.7,3,3,3,9,333,Top,Safe
17797,22,21,134.84,3,3,2,8,332,Middle,ImmediatelyAddress
17799,22,77,520.9299999999998,3,4,4,11,344,Top,Whale
17800,37,17,215.65,3,3,3,9,333,Top,Safe
17802,82,26,212.03,2,4,3,9,243,Top,Safe
17805,74,3,216.66,2,1,3,6,213,Middle,Concerning
17806,11,10,156.70999999999998,4,3,3,10,433,Top,Safe
17809,16,10,905.0400000000001,4,3,4,11,434,Top,Whale
17811,4,173,1638.2500000000002,4,4,4,12,444,Top,Whale
17812,13,20,110.45000000000002,4,3,2,9,432,Top,Safe
17813,14,81,363.75999999999993,4,4,4,12,444,Top,Whale
17816,37,4,11.540000000000001,3,1,1,5,311,Low,Concerning
17817,4,6,33.43,4,2,1,7,421,Middle,Middle
17819,72,9,685.55,2,2,4,8,224,Middle,ImmediatelyAddress
17824,51,2,40.08,3,1,1,5,311,Low,Concerning
17827,5,48,482.93,4,4,4,12,444,Top,Whale
17830,2,8,151.3,4,2,3,9,423,Top,Safe
17832,50,13,28.78,3,3,1,7,331,Middle,Middle
17835,3,9,36.68000000000001,4,2,1,7,421,Middle,Middle
17836,47,3,23.15,3,1,1,5,311,Low,Concerning
17837,42,35,327.71999999999997,3,4,3,10,343,Top,Safe
17838,27,30,632.8,3,4,4,11,344,Top,Whale
17839,42,18,77.14,3,3,2,8,332,Middle,ImmediatelyAddress
17841,2,1532,7827.329999999967,4,4,4,12,444,Top,Whale
17843,303,6,21.58,1,2,1,4,121,Low,ImmediatelyAddress
17848,81,12,366.93999999999994,2,3,4,9,234,Top,Safe
17849,218,5,63.55,1,2,2,5,122,Low,Concerning
17850,372,54,822.0800000000003,1,4,4,9,144,Top,Safe
17852,12,9,42.4,4,2,1,7,421,Middle,Middle
17854,185,4,37.75,1,1,1,3,111,Low,ImmediatelyAddress
17855,373,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
17856,2,2,105.0,4,1,2,7,412,Middle,Middle
17857,17,12,4345.0,4,3,4,11,434,Top,Whale
17858,6,42,1142.45,4,4,4,12,444,Top,Whale
17859,305,5,7.52,1,2,1,4,121,Low,ImmediatelyAddress
17860,369,7,33.75,1,2,1,4,121,Low,ImmediatelyAddress
17861,3,52,457.2199999999999,4,4,4,12,444,Top,Whale
17862,324,1,90.0,1,1,2,4,112,Low,ImmediatelyAddress
17863,59,24,429.85999999999996,2,4,4,10,244,Top,Safe
17864,13,21,123.59,4,3,2,9,432,Top,Safe
17865,31,66,1837.8400000000004,3,4,4,11,344,Top,Whale
17867,30,19,108.77000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
17869,107,9,119.05000000000001,2,2,2,6,222,Middle,Concerning
17870,2,45,255.94000000000005,4,4,3,11,443,Top,Whale
17871,205,5,54.480000000000004,1,2,1,4,121,Low,ImmediatelyAddress
17873,80,12,456.67,2,3,4,9,234,Top,Safe
17874,225,6,38.949999999999996,1,2,1,4,121,Low,ImmediatelyAddress
17877,170,1,20.4,1,1,1,3,111,Low,ImmediatelyAddress
17878,44,5,54.959999999999994,3,2,1,6,321,Middle,Concerning
17879,174,2,5.8100000000000005,1,1,1,3,111,Low,ImmediatelyAddress
17880,365,7,138.9,1,2,2,5,122,Low,Concerning
17881,304,1,4.95,1,1,1,3,111,Low,ImmediatelyAddress
17883,3,26,146.91999999999996,4,4,3,11,443,Top,Whale
17884,4,35,177.84999999999997,4,4,3,11,443,Top,Whale
17885,12,12,33.33,4,3,1,8,431,Middle,ImmediatelyAddress
17886,32,15,70.97,3,3,2,8,332,Middle,ImmediatelyAddress
17887,129,3,9.2,2,1,1,4,211,Low,ImmediatelyAddress
17888,38,16,225.61,3,3,3,9,333,Top,Safe
17889,212,3,32.65,1,1,1,3,111,Low,ImmediatelyAddress
17890,323,24,143.3,1,4,3,8,143,Middle,ImmediatelyAddress
17891,162,7,34.85,1,2,1,4,121,Low,ImmediatelyAddress
17892,57,6,32.2,2,2,1,5,221,Low,Concerning
17893,225,2,15.54,1,1,1,3,111,Low,ImmediatelyAddress
17894,72,43,185.10999999999996,2,4,3,9,243,Top,Safe
17895,44,3,26.88,3,1,1,5,311,Low,Concerning
17897,173,22,87.84,1,4,2,7,142,Middle,Middle
17898,85,7,27.64,2,2,1,5,221,Low,Concerning
17899,159,10,47.6,1,3,1,5,131,Low,Concerning
17900,190,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
17901,29,2,6.44,3,1,1,5,311,Low,Concerning
17904,21,9,51.300000000000004,3,2,1,6,321,Middle,Concerning
17905,157,9,137.24,1,2,2,5,122,Low,Concerning
17906,247,2,9.45,1,1,1,3,111,Low,ImmediatelyAddress
17908,374,8,18.87,1,2,1,4,121,Low,ImmediatelyAddress
17911,9,7,38.16,4,2,1,7,421,Middle,Middle
17912,310,7,50.9,1,2,1,4,121,Low,ImmediatelyAddress
17913,59,12,59.25,2,3,1,6,231,Middle,Concerning
17914,4,14,60.09000000000001,4,3,2,9,432,Top,Safe
17917,45,24,99.8,3,4,2,9,342,Top,Safe
17919,88,6,288.24,2,2,3,7,223,Middle,Middle
17920,4,151,1036.38,4,4,4,12,444,Top,Whale
17921,64,21,116.05,2,3,2,7,232,Middle,Middle
17924,12,6,469.2,4,2,4,10,424,Top,Safe
17926,133,5,58.39,2,2,1,5,221,Low,Concerning
17928,45,6,70.53,3,2,2,7,322,Middle,Middle
17929,113,1,272.0,2,1,3,6,213,Middle,Concerning
17930,36,8,377.63999999999993,3,2,4,9,324,Top,Safe
17931,134,11,48.45,2,3,1,6,231,Middle,Concerning
17932,29,17,234.85000000000002,3,3,3,9,333,Top,Safe
17934,59,6,233.91,2,2,3,7,223,Middle,Middle
17935,142,2,5.5,2,1,1,4,211,Low,ImmediatelyAddress
17936,5,20,104.09000000000003,4,3,2,9,432,Top,Safe
17937,9,11,915.0600000000001,4,3,4,11,434,Top,Whale
17939,160,4,38.44,1,1,1,3,111,Low,ImmediatelyAddress
17940,164,3,483.34000000000003,1,1,4,6,114,Middle,Concerning
17946,233,5,21.549999999999997,1,2,1,4,121,Low,ImmediatelyAddress
17947,37,2,45.04,3,1,1,5,311,Low,Concerning
17949,57,12,6901.580000000001,2,3,4,9,234,Top,Safe
17950,72,15,96.04,2,3,2,7,232,Middle,Middle
17951,40,6,392.28000000000003,3,2,4,9,324,Top,Safe
17954,5,105,523.2799999999997,4,4,4,12,444,Top,Whale
17955,199,3,212.95,1,1,3,5,113,Low,Concerning
17957,66,7,22.62,2,2,1,5,221,Low,Concerning
17958,117,2,397.79999999999995,2,1,4,7,214,Middle,Middle
17960,171,3,4.1899999999999995,1,1,1,3,111,Low,ImmediatelyAddress
17961,21,56,273.12,3,4,3,10,343,Top,Safe
17962,142,9,24.96,2,2,1,5,221,Low,Concerning
17964,32,21,99.22999999999999,3,3,2,8,332,Middle,ImmediatelyAddress
17965,38,73,701.4300000000004,3,4,4,11,344,Top,Whale
17966,151,11,105.98,2,3,2,7,232,Middle,Middle
17967,372,7,17.910000000000004,1,2,1,4,121,Low,ImmediatelyAddress
17968,374,15,55.339999999999996,1,3,1,5,131,Low,Concerning
17969,166,6,36.5,1,2,1,4,121,Low,ImmediatelyAddress
17970,211,4,47.1,1,1,1,3,111,Low,ImmediatelyAddress
17972,242,6,28.639999999999997,1,2,1,4,121,Low,ImmediatelyAddress
17973,52,2,39.660000000000004,3,1,1,5,311,Low,Concerning
17974,25,32,176.74,3,4,3,10,343,Top,Safe
17975,15,69,1274.0199999999998,4,4,4,12,444,Top,Whale
17976,372,9,66.65,1,2,2,5,122,Low,Concerning
17977,29,3,99.25,3,1,2,6,312,Middle,Concerning
17978,365,2,190.92,1,1,3,5,113,Low,Concerning
17979,36,27,115.35000000000001,3,4,2,9,342,Top,Safe
17980,204,10,94.70000000000002,1,3,2,6,132,Middle,Concerning
17984,145,11,31.15,2,3,1,6,231,Middle,Concerning
17985,22,4,92.85,3,1,2,6,312,Middle,Concerning
17987,185,4,41.85,1,1,1,3,111,Low,ImmediatelyAddress
17988,12,5,10.509999999999998,4,2,1,7,421,Middle,Middle
17990,237,10,213.65,1,3,3,7,133,Middle,Middle
17994,122,21,223.76999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
17997,74,34,486.2399999999999,2,4,4,10,244,Top,Safe
17999,37,18,89.08000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
18001,12,19,163.65,4,3,3,10,433,Top,Safe
18004,362,6,15.95,1,2,1,4,121,Low,ImmediatelyAddress
18005,4,14,44.10000000000001,4,3,1,8,431,Middle,ImmediatelyAddress
18006,23,6,91.45,3,2,2,7,322,Middle,Middle
18008,70,5,66.77000000000001,2,2,2,6,222,Middle,Concerning
18009,235,6,54.85,1,2,1,4,121,Low,ImmediatelyAddress
18010,257,1,2.5,1,1,1,3,111,Low,ImmediatelyAddress
18011,373,9,25.609999999999996,1,2,1,4,121,Low,ImmediatelyAddress
18013,155,12,80.33,1,3,2,6,132,Middle,Concerning
18014,28,7,27.65,3,2,1,6,321,Middle,Concerning
18015,4,12,30.559999999999995,4,3,1,8,431,Middle,ImmediatelyAddress
18016,32,24,282.41999999999996,3,4,3,10,343,Top,Safe
18017,169,1,179.0,1,1,3,5,113,Low,Concerning
18018,108,3,6.799999999999999,2,1,1,4,211,Low,ImmediatelyAddress
18022,36,32,86.43999999999998,3,4,2,9,342,Top,Safe
18024,153,8,179.79,1,2,3,6,123,Middle,Concerning
18027,99,5,46.3,2,2,1,5,221,Low,Concerning
18030,4,2,85.05,4,1,2,7,412,Middle,Middle
18032,334,2,32.4,1,1,1,3,111,Low,ImmediatelyAddress
18033,65,4,10.99,2,1,1,4,211,Low,ImmediatelyAddress
18034,22,17,56.08,3,3,1,7,331,Middle,Middle
18035,36,8,75.64,3,2,2,7,322,Middle,Middle
18036,32,15,79.82,3,3,2,8,332,Middle,ImmediatelyAddress
18037,154,6,13.25,1,2,1,4,121,Low,ImmediatelyAddress
18040,246,3,70.80000000000001,1,1,2,4,112,Low,ImmediatelyAddress
18041,12,107,1149.2300000000002,4,4,4,12,444,Top,Whale
18042,54,1,14.850000000000001,2,1,1,4,211,Low,ImmediatelyAddress
18043,25,22,117.19000000000004,3,4,2,9,342,Top,Safe
18044,4,22,423.41,4,4,4,12,444,Top,Whale
18045,45,4,17.94,3,1,1,5,311,Low,Concerning
18048,203,2,17.32,1,1,1,3,111,Low,ImmediatelyAddress
18050,359,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
18053,71,5,86.89999999999999,2,2,2,6,222,Middle,Concerning
18055,7,84,1664.0299999999997,4,4,4,12,444,Top,Whale
18056,288,5,116.65,1,2,2,5,122,Low,Concerning
18058,10,1,81.6,4,1,2,7,412,Middle,Middle
18059,44,3,41.120000000000005,3,1,1,5,311,Low,Concerning
18061,66,9,262.25,2,2,3,7,223,Middle,Middle
18062,173,2,47.099999999999994,1,1,1,3,111,Low,ImmediatelyAddress
18065,6,32,568.9100000000002,4,4,4,12,444,Top,Whale
18066,75,2,65.7,2,1,2,5,212,Low,Concerning
18067,40,4,70.45,3,1,2,6,312,Middle,Concerning
18069,26,99,491.66,3,4,4,11,344,Top,Whale
18071,258,7,116.0,1,2,2,5,122,Low,Concerning
18072,186,2,12.84,1,1,1,3,111,Low,ImmediatelyAddress
18073,114,15,434.34000000000003,2,3,4,9,234,Top,Safe
18074,374,3,78.60000000000001,1,1,2,4,112,Low,ImmediatelyAddress
18075,23,31,540.85,3,4,4,11,344,Top,Whale
18077,8,40,489.2599999999999,4,4,4,12,444,Top,Whale
18078,217,6,94.0,1,2,2,5,122,Low,Concerning
18079,45,28,748.24,3,4,4,11,344,Top,Whale
18081,113,2,47.400000000000006,2,1,1,4,211,Low,ImmediatelyAddress
18082,26,9,87.78999999999999,3,2,2,7,322,Middle,Middle
18085,330,6,93.2,1,2,2,5,122,Low,Concerning
18086,274,2,35.099999999999994,1,1,1,3,111,Low,ImmediatelyAddress
18088,61,10,43.42000000000001,2,3,1,6,231,Middle,Concerning
18092,2,24,3321.12,4,4,4,12,444,Top,Whale
18093,93,10,604.0400000000001,2,3,4,9,234,Top,Safe
18094,82,13,433.86,2,3,4,9,234,Top,Safe
18095,312,9,314.45,1,2,3,6,123,Middle,Concerning
18096,12,53,291.46999999999997,4,4,3,11,443,Top,Whale
18097,8,21,515.58,4,3,4,11,434,Top,Whale
18099,127,6,53.91999999999999,2,2,1,5,221,Low,Concerning
18101,11,13,77.75,4,3,2,9,432,Top,Safe
18102,1,82,59596.07,4,4,4,12,444,Top,Whale
18104,37,4,83.75999999999999,3,1,2,6,312,Middle,Concerning
18105,38,6,13.849999999999998,3,2,1,6,321,Middle,Concerning
18106,330,8,152.79999999999998,1,2,3,6,123,Middle,Concerning
18108,254,4,58.599999999999994,1,1,1,3,111,Low,ImmediatelyAddress
18109,2,84,1735.5400000000002,4,4,4,12,444,Top,Whale
18110,20,8,51.199999999999996,3,2,1,6,321,Middle,Concerning
18112,12,4,72.5,4,1,2,7,412,Middle,Middle
18114,290,6,50.599999999999994,1,2,1,4,121,Low,ImmediatelyAddress
18116,68,84,298.12999999999994,2,4,3,9,243,Top,Safe
18117,26,10,60.81,3,3,2,8,332,Middle,ImmediatelyAddress
18118,11,259,1236.0600000000002,4,4,4,12,444,Top,Whale
18119,368,4,69.3,1,1,2,4,112,Low,ImmediatelyAddress
18120,214,3,22.75,1,1,1,3,111,Low,ImmediatelyAddress
18121,155,10,222.47000000000003,1,3,3,7,133,Middle,Middle
18122,8,79,372.11,4,4,4,12,444,Top,Whale
18123,24,9,120.65999999999998,3,2,2,7,322,Middle,Middle
18125,30,43,249.28000000000003,3,4,3,10,343,Top,Safe
18126,61,13,76.22000000000001,2,3,2,7,232,Middle,Middle
18127,19,9,52.55,4,2,1,7,421,Middle,Middle
18129,243,1,12.75,1,1,1,3,111,Low,ImmediatelyAddress
18130,15,16,229.89000000000001,4,3,3,10,433,Top,Safe
18135,29,6,355.98999999999995,3,2,4,9,324,Top,Safe
18136,63,7,162.44,2,2,3,7,223,Middle,Middle
18138,295,1,9.9,1,1,1,3,111,Low,ImmediatelyAddress
18139,18,42,1635.7200000000003,4,4,4,12,444,Top,Whale
18142,157,5,292.92,1,2,3,6,123,Middle,Concerning
18143,117,17,289.39000000000004,2,3,3,8,233,Middle,ImmediatelyAddress
18144,31,12,716.05,3,3,4,10,334,Top,Safe
18145,13,41,491.5499999999999,4,4,4,12,444,Top,Whale
18146,220,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
18147,46,1,39.599999999999994,3,1,1,5,311,Low,Concerning
18149,216,1,19.0,1,1,1,3,111,Low,ImmediatelyAddress
18150,32,9,154.5,3,2,3,8,323,Middle,ImmediatelyAddress
18151,135,9,185.95000000000002,2,2,3,7,223,Middle,Middle
18154,3,4,88.8,4,1,2,7,412,Middle,Middle
18155,75,7,109.4,2,2,2,6,222,Middle,Concerning
18156,13,35,176.35999999999999,4,4,3,11,443,Top,Whale
18158,9,11,146.1,4,3,3,10,433,Top,Safe
18159,301,2,33.300000000000004,1,1,1,3,111,Low,ImmediatelyAddress
18160,57,14,239.74999999999994,2,3,3,8,233,Middle,ImmediatelyAddress
18161,15,14,271.26000000000005,4,3,3,10,433,Top,Safe
18164,37,1,10.5,3,1,1,5,311,Low,Concerning
18165,177,3,113.04,1,1,2,4,112,Low,ImmediatelyAddress
18167,35,3,115.5,3,1,2,6,312,Middle,Concerning
18168,176,23,222.81000000000006,1,4,3,8,143,Middle,ImmediatelyAddress
18169,61,2,75.9,2,1,2,5,212,Low,Concerning
18170,33,7,184.15,3,2,3,8,323,Middle,ImmediatelyAddress
18171,59,12,319.84999999999997,2,3,3,8,233,Middle,ImmediatelyAddress
18172,36,38,2034.4999999999993,3,4,4,11,344,Top,Whale
18173,87,5,315.42,2,2,3,7,223,Middle,Middle
18176,358,1,17.4,1,1,1,3,111,Low,ImmediatelyAddress
18177,31,13,254.54999999999998,3,3,3,9,333,Top,Safe
18178,129,21,332.62999999999994,2,3,3,8,233,Middle,ImmediatelyAddress
18179,9,23,359.09,4,4,4,12,444,Top,Whale
18180,5,24,353.44,4,4,4,12,444,Top,Whale
18181,24,15,125.60000000000002,3,3,2,8,332,Middle,ImmediatelyAddress
18183,227,7,102.6,1,2,2,5,122,Low,Concerning
18185,249,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
18188,15,18,555.36,4,3,4,11,434,Top,Whale
18189,78,11,172.15000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
18190,331,2,37.6,1,1,1,3,111,Low,ImmediatelyAddress
18192,72,7,131.0,2,2,2,6,222,Middle,Concerning
18193,165,2,32.46,1,1,1,3,111,Low,ImmediatelyAddress
18194,82,5,653.8399999999999,2,2,4,8,224,Middle,ImmediatelyAddress
18196,95,24,123.19999999999999,2,4,2,8,242,Middle,ImmediatelyAddress
18198,4,36,1160.77,4,4,4,12,444,Top,Whale
18200,106,8,21.88,2,2,1,5,221,Low,Concerning
18202,200,14,308.96000000000004,1,3,3,7,133,Middle,Middle
18203,157,6,34.0,1,2,1,4,121,Low,ImmediatelyAddress
18204,71,50,496.75999999999993,2,4,4,10,244,Top,Safe
18205,36,5,66.45,3,2,2,7,322,Middle,Middle
18210,2,23,408.8299999999999,4,4,4,12,444,Top,Whale
18211,43,10,150.55,3,3,3,9,333,Top,Safe
18212,326,17,95.14999999999999,1,3,2,6,132,Middle,Concerning
18213,237,2,27.9,1,1,1,3,111,Low,ImmediatelyAddress
18216,31,5,111.1,3,2,2,7,322,Middle,Middle
18217,29,5,94.7,3,2,2,7,322,Middle,Middle
18218,282,6,108.96,1,2,2,5,122,Low,Concerning
18219,3,22,344.49,4,4,4,12,444,Top,Whale
18220,227,1,152.64000000000001,1,1,3,5,113,Low,Concerning
18221,22,10,145.07999999999998,3,3,3,9,333,Top,Safe
18223,5,41,956.5400000000002,4,4,4,12,444,Top,Whale
18225,3,56,1175.0199999999998,4,4,4,12,444,Top,Whale
18226,44,45,1112.96,3,4,4,11,344,Top,Whale
18228,80,6,105.49000000000001,2,2,2,6,222,Middle,Concerning
18229,12,30,1626.5399999999997,4,4,4,12,444,Top,Whale
18230,9,14,490.43999999999994,4,3,4,11,434,Top,Whale
18231,192,22,444.70000000000005,1,4,4,9,144,Top,Safe
18232,82,7,111.19999999999999,2,2,2,6,222,Middle,Concerning
18235,72,25,392.56999999999994,2,4,4,10,244,Top,Safe
18236,30,9,140.29999999999998,3,2,2,7,322,Middle,Middle
18237,3,12,215.04,4,3,3,10,433,Top,Safe
18239,219,17,310.4,1,3,3,7,133,Middle,Middle
18240,46,1,297.0,3,1,3,7,313,Middle,Middle
18241,10,19,344.9899999999999,4,3,4,11,434,Top,Whale
18242,72,16,682.5700000000002,2,3,4,9,234,Top,Safe
18245,7,40,673.61,4,4,4,12,444,Top,Whale
18248,123,12,216.90999999999997,2,3,3,8,233,Middle,ImmediatelyAddress
18249,17,2,29.22,4,1,1,6,411,Middle,Concerning
18250,310,8,130.62,1,2,2,5,122,Low,Concerning
18251,87,3,444.96000000000004,2,1,4,7,214,Middle,Middle
